"oktmo";"year";"reg_num";"mo_name";"reg";"reg_name";"fd";"fd_desc";"mun_type";"mun_desc";"broken_roads";"people_without_transport_share";"land_taxed_share";"apartments_kadastr_share";"kids_kindergarden_share";"workers_share";"electricity_consumption";"heating_consumption";"hot_water_consumption";"water_cold_consumption";"gas_consumption";"electricity_consumption_mun";"heating_consumption_mun";"water_hot_consumption_mun";"water_cold_consumption_mun";"gas_consumption_mun";"apartments_square_share";"business";"mun_wages_share_1";"wages_debt_share_mun";"mun_profit_share_1";"failed_wages_debt_share_mun_1";"failed_wages_debt_share_mun_all_1";"kids_leisure_share";"kindergardens_repair";"libraries_alone";"libraries";"parks";"investments_per_capita";"population_average";"requests_all";"requests_winners";"land_for_construction_all";"land_for_preparation";"additional_education_kids_share";"bankruptcy_share";"uncomlited_construction_share";"land_for_construction_share_10000";"people_housing_improved_share";"general_plan";"profit_agro_organization_share";"profit_agro_organization_number";"mun_wages_share_2";"failed_wages_debt_share_mun_2";"failed_wages_debt_share_mun_all_2";"mun_investments";"budget_executed";"budget_deficit";"mun_profit_share_2";"Status";"GRP";"Distance";"all";"ind";"grat";"pop";"bud_ratio";"grat_ratio";"bud_pc_ratio";"dot";"subv";"subs";"communal_index";"weber_index";"reg_eng";"communal_index_1";"communal_index_2";"size";"communal_index_n";"TIK";"contstituencies";"turnout2016";"mean_trn16";"sd_trn16";"sd_trn16_100";"median_trn16";"trn_deviation_median";"trn_dev_median_scale";"DV_turn1";"DV_turn2";"var_trn16";"turn_average_reg16";"turn_mun_reg16";"turn_country16";"turn_mun_con16";"turn_average_reg11";"UR_count16";"UR_share";"mean_ur_share16";"sd_ur_share16";"sd_ur_share16_100";"median_ur_share16";"ur_deviation_median";"ur_dev_median_scale";"DV_ur1";"DV_ur2";"var_ur_share16";"UR_average_reg16";"UR_mun_reg16";"UR_country";"UR_mun_con";"UR_average_reg11";"head_id";"position_title";"name_last";"name_first";"name_patr";"rulestart";"ruleend";"termyears";"returner";"educ_lvl";"edu_sphere";"owner_before";"director_ever";"elected_ever";"job_before";"adm_exp";"varangian";"model";"Petrov_Titkov_2003_2007";"Petrov_Titkov_2006_2010";"ENP_LT";"ENP_Golosov";"all_factories";"state_factories";"statefact_share";"municipal_factories";"munfact_share";"water_repair";"waste_repair";"waste_length";"gas_length";"model_d";"logsubs";"loggrat";"logpop";"logincome"
32740000;2017;32;"Тайгинский";"Kemerovo";"Кемеровская область";"sfo";"СФО";"Urban districts";"городской округ";24,04;;70,52;72,09;;;903,6;0,12;29,3;31,1;;62,4;0,22;0,15;0,62;;22,32;;1977,2;;25,4;;;46,2;0;4;1;;11108;25690;;;;;;;;0,86;2,76;1;;;1977,2;;;4781;722087;;25,4;0;"391 624.10";3482;722087;423197,4;551905,7;26016;0,586;0,236;28,1077072790969;238239,9;298889,6;14126,1;-0,163043928352233;0,479324507976937;"Kemerovskaya";-0,630351616527289;0,0296437248097285;1;0,640541323766222;"Тайгинский";16113;0,85;0,9;0,035;3,473;0,91;-0,06;-0,625670337;1;1;0,00120615;0,87;0,98;0,48;1,78;0,7;9998;0,74;0,801764706;0,055019037;5,501903738;0,81;-0,07;-0,842160094;1;1;0,003027094;0,77;0,96;0,54;1,37;0,65;"42332016";"глава Тайгинского городского округа";"Шелковников";"Юрий";"Александрович";2016;2017;0;0;;;;;;;;;"competition";24;24;2,242927081;1,687450029;46526;1233;0,027;3750;0,08;0,003493;0,002482;0;;0;9,55577942908865;13,2211324773322;10,1538570901039;13,4899009092305
32749000;2017;32;"Юргинский";"Kemerovo";"Кемеровская область";"sfo";"СФО";"Urban districts";"городской округ";23,46;0;64,2;99,8;0;;989,8;0,19;23,18;49;0;39,2;0,17;0,53;1,24;0;22,72;;512,3;;43,5;;;83,4;3,59999999999999;5;1;2;4400;81746;;;;;;0;0;1,14;5,2;1;;;512,3;;;51797;2055494,4;;43,5;0;"391 624.10";3482;2055494,4;908407,3;1487113,4;81733;0,442;0,277;25,1448927164632;244611,6;1147087,1;95414,6;0,94850168647299;0,281185229154016;"Kemerovskaya";-0,430309934513585;0,714271702128788;1;0,814740533079102;"ЮргинскийГО";15062;0,91;0,9;0,035;3,473;0,91;0;-0,008178053;1;1;0,00120615;0,87;1,05;0,48;1,9;0,7;11173;0,81;0,801764706;0,055019037;5,501903738;0,81;0;0,015603161;2;1;0,003027094;0,77;1,05;0,54;1,49;0,65;"42162011";"глава Юргинского муниципального района";"Гордейчик";"Александр";"Васильевич";2011;2018;5;1;2;"Agriculture";0;1;0;"Local administration (the same area)";1;1;"competition";24;24;2,242927081;1,687450029;46526;1233;0,027;3750;0,08;0,003861;;;;0;11,4659868855593;14,2123474834626;11,3113721578988;14,5360269609184
32751000;2017;32;"Краснобродский";"Kemerovo";"Кемеровская область";"sfo";"СФО";"Urban districts";"городской округ";;;73;100;7;;720,5;0,23;22,2;25,85;0;86,35;0,3;0,5;1,29;0;24,63;;1292;;88,5;;;75,5;0;1;2;;111107;14326;;;;;;0;0;1,74;7,1;1;;;1292;;;16086;556637,1;;88,5;0;"391 624.10";3482;556637,1;380182,4;182511,1;14371;0,683;0,672;38,8550258271674;635;176454,7;5421,4;;0,563977472833314;"Kemerovskaya";;;1;;"Краснобродский";11001;0,91;0,9;0,035;3,473;0,91;0;-0,008178053;1;1;0,00120615;0,87;1,05;0,48;1,9;0,7;7373;0,73;0,801764706;0,055019037;5,501903738;0,81;-0,08;-0,964697702;1;1;0,003027094;0,77;0,94;0,54;1,35;0,65;"42252015";"глава Краснобродского городского округа";"Негода";"Зоя";"Геннадьевна";2015;;1;0;2;;;;;;;;"competition";24;24;2,242927081;1,687450029;46526;1233;0,027;3750;0,08;;;0;;0;8,59810936366235;12,1145662720729;9,5698313471744;13,2296687805418
33602000;2017;33;"Арбажский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";91,27;0,0300000000000011;58,26;100;5,6;;447;0,21;;21,91;;73,3;0,14;;1,3;;;;2274;;26;;;58;;9;1;;;5953;;;;;;;;3,76;24,66;1;;;2274;;;98;119887;;26;0;"238 691.90";896;119887;83127;98239;6056;0,693;0,181;20,1389215521586;24737;36760;36336;;0,0888488527455231;"Kirovskaya";;;1;;"Арбажский";6128;0,54;0,46;0,053;5,334;0,46;0,08;0,815144991;2;1;0,002844756;0,47;1,15;0,48;1,13;0,54;1321;0,4;0,413170732;0,045079875;4,507987491;0,41;-0,01;-0,106934447;1;1;0,002032195;0,38;1,05;0,54;0,74;0,35;"43012011";"Глава района";"Попов";"Александр";"Иванович";2011;2016;5;0;;;;;;;;;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;;;0,9;;0;10,5005642643453;11,4951585641761;8,69165057315339;11,6943049114509
33603000;2017;33;"Афанасьевский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";90,57;5,34999999999999;67,1;100;8,3;;927;0,26;;13,6;;134;0,18;0,07;1,1;;;;2032,51;;31,58;;;69,4;;24;1;;;12410;;;;;;;;1,95;10,81;1;;;2032,51;;;3252;386010,8;;31,58;0;"238 691.90";896;386010,8;233771,5;311216,7;12547;0,606;0,194;31,1048186946011;58567;152239,3;100145,6;;0,373758574225523;"Kirovskaya";;;1;;"Афанасьевский";11272;0,5;0,46;0,053;5,334;0,46;0,04;0,403483469;2;1;0,002844756;0,47;1,06;0,48;1,04;0,54;2566;0,45;0,413170732;0,045079875;4,507987491;0,41;0,04;0,505753593;2;1;0,002032195;0,38;1,19;0,54;0,83;0,35;"43022011";"Глава района";"Черанев";"Василий";"Иванович";2011;;5;1;1;;1;1;0;"Local legislature (the same area)";0;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,00143;;1;;0;11,51438040603;12,6482447330856;9,42625787819865;12,8636206273302
33605000;2017;33;"Белохолуницкий муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";84,14;;42;100;7,3;;1013,3;0,22;;23,8;;63;0,2;;0,69;;;;1454,97;;19,6;;;69,5;25;19;1;;;17334;;;;;;;;4,7;1,27;1;;;1454,97;;;3668;611685,8;;19,6;0;"238 691.90";896;611685,8;472707,1;518732,1;17556;0,773;0,152;35,2882081458405;53868;138978,7;323037,6;0,267204476968467;-0,435590638087159;"Kirovskaya";-0,747358665131692;-0,139900097724175;1;0,707968994763582;"Белохолуницкий";16232;0,46;0,46;0,053;5,334;0,46;0;-0,008178053;1;1;0,002844756;0,47;0,98;0,48;0,96;0,54;3018;0,41;0,413170732;0,045079875;4,507987491;0,41;0;0,015603161;2;1;0,002032195;0,38;1,08;0,54;0,76;0,35;"43032013";"Глава района";"Князев";"Владимир";"Матвеевич";2013;2016;3;0;;;1;1;;;;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,016969;0,013514;0;;0;12,6855240040986;13,1591428439076;9,76042516969429;13,3239740309674
33606000;2017;33;"Богородский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";96,68;0,200000000000003;47,68;100;6,67;;645;0,3;;24,8;;91,07;0,22;;0,68;;;;4387;;25,28;;;51,9;;11;1;;;4109;;;;;;;;1,84;22,86;1;;;4387;;;301;101240,9;;25,28;0;"238 691.90";896;101240,9;73359;82541,5;4172;0,725;0,185;24,6388172304697;19277;27881,9;35382,6;;-0,250925976690236;"Kirovskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,013358;;0;;;10,4739754528599;11,3210564761485;8,32093496888341;11,5252581043864
33607000;2017;33;"Верхнекамский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";82,33;3,7;89,67;69,4;11,3;;683,72;0,25;;28,28;;91,51;0,15;;0,68;;;;1125,76;;37,9;;;68,2;30,8;15;1;;;27451;;;;;;0,04;2878,29;2,35;6,8;1;;;1125,76;;;3465;527330,4;;37,9;0;"238 691.90";896;527330,4;360028,8;368967,8;27783;0,683;0,3;19,2098794215147;46350;167301,6;139080,5;0,18290583907588;1,09557169507262;"Kirovskaya";-0,309245225421852;-0,178637036240804;1;0,694757880553617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,030181;;7,5;;;11,8428081811685;12,8184646563424;10,2201578761466;13,1755825760471
33608000;2017;33;"Верхошижемский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";87,46;1,8;60,1;100;7,1;;515;0,24;;22;;117,3;0,23;;1,32;;;;2449,42;;29,86;;0,94;62,5;;12;1;;;8706;;;;;;;;22,23;26,4;1;;;2449,42;;0,94;1546;233060,1;;29,86;0;"238 691.90";896;233060,1;164109,9;183417,3;8800;0,704;0,213;26,7700551343901;26624;68950,2;87655,9;;0,148312820612712;"Kirovskaya";;;1;;"Верхошижемский";7709;0,51;0,46;0,053;5,334;0,46;0,05;0,50639885;2;1;0,002844756;0,47;1,09;0,48;1,07;0,54;2070;0,52;0,413170732;0,045079875;4,507987491;0,41;0,11;1,363516849;2;2;0,002032195;0,38;1,37;0,54;0,96;0,35;"43062006";"Глава района";"Кадесников";"Дмитрий";"Васильевич";2006;2018;10;1;1;;1;1;0;;;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,052547;;;;0;11,3811742012614;12,1195191636906;9,07176772211224;12,3590516392012
33610000;2017;33;"Вятскополянский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";78,06;;82,85;100;8,7;;242,1;0,14;14,4;28,9;296,54;78,4;0,1;;1,05;0,07;;;967,65;;31,23;;;67;;19;;;;27790;;;;;;;;6,02;3,6;1;;;967,65;;;1487;542364,2;;31,23;0;"238 691.90";896;542364,2;334488,7;437844;28003;0,617;0,193;19,516523929471;76596;207875,5;137051,4;;0,880727226452522;"Kirovskaya";;;1;;"Вятскополянский";24466;0,49;0,46;0,053;5,334;0,46;0,03;0,300568089;2;1;0,002844756;0,47;1,04;0,48;1,02;0,54;6016;0,5;0,413170732;0,045079875;4,507987491;0,41;0,09;1,118441633;2;2;0,002032195;0,38;1,32;0,54;0,92;0,35;"43072011";"Глава района";"Трифонов";"Игорь";"Геннадьевич";2011;2018;5;1;2;;;;0;;;;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,026118;0,00127;3;15,229;0;11,8281113169287;12,9896179615334;10,2324315227365;13,2036930104802
33612000;2017;33;"Даровской муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";92,89;;38,19;100;10,1;;913,5;0,24;;22,8;;89,63;0,36;;1;;;;2411;;36,91;;;64,5;;12;1;;;10077;;;;;;;;1,65;4;1;;;2411;;;908;247767,1;;36,91;0;"238 691.90";896;247767,1;183797,5;175990,1;10201;0,742;0,29;24,5873871191823;29372;63969,6;76594,7;;-0,557940469274936;"Kirovskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,002465;;;;;11,2462831627344;12,0781830224382;9,2180108782804;12,4202444710011
33614000;2017;33;"Зуевский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";92,69;1,52;54,83;97,01;9,4;;559,2;0,32;7,63;18,45;374,18;139,1;0,23;;2;0,35;;;1226,9;;41,2;;;63,4;;20;1;;;19700;;;;;;;;0,79;3,76;1;;;1226,9;;;5762;395465,3;;41,2;0;"238 691.90";896;395465,3;257107;289635,7;19897;0,65;0,268;20,0743807106599;37636;138358,3;113441,5;;-0,022609257485649;"Kirovskaya";;;1;;"Зуевский";19021;0,44;0,46;0,053;5,334;0,46;-0,02;-0,214008814;1;1;0,002844756;0,47;0,94;0,48;0,92;0,54;3792;0,45;0,413170732;0,045079875;4,507987491;0,41;0,04;0,505753593;2;1;0,002032195;0,38;1,19;0,54;0,83;0,35;"43092013";"Глава администрации";"Семаков";"Олег";"Дмитриевич";2013;2016;3;0;2;"Pedagogy";0;1;0;"Local administration (other area)";0;1;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,020596;0,002894;22,7;3,144;0;11,6390425645276;12,5763792053768;9,88837391472608;12,887818325299
33616000;2017;33;"Кикнурский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";80,14;0,299999999999997;55,38;100;3,9;;862,4;0,27;;19,6;;58,96;0,17;;0,97;;;;2195,7;;31,67;;;73,9;;12;1;;;7875;;;;;;0,65;;0,88;3,4;1;;;2195,7;;;309;143516,5;;31,67;0;"238 691.90";896;143516,5;97973,8;112466,3;7966;0,683;0,216;18,2243174603175;29516;45542,8;37341,6;;-0,00401761531089688;"Kirovskaya";;;1;;"Кикнурский";8152;0,46;0,46;0,053;5,334;0,46;0;-0,008178053;1;1;0,002844756;0,47;0,98;0,48;0,96;0,54;1706;0,45;0,413170732;0,045079875;4,507987491;0,41;0,04;0,505753593;2;1;0,002032195;0,38;1,19;0,54;0,83;0,35;"43102011";"Глава района";"Галкин";"Сергей";"Юрьевич";2011;;5;1;3;"Pedagogy";0;0;0;"Local administration (the same area)";1;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,016667;;0;;0;10,5278632656689;11,6304089001953;8,97144846369383;11,8742052901502
33617000;2017;33;"Кильмезский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";83,34;1,95;49,79;100;12,2;;514;0,23;;24,7;;77;0,25;;1,44;;;;1729,74;;38,09;;;74,2;;19;1;;;11265;;;;;;;;10,9;26,2;1;;;1729,74;;;1110;286470,3;;38,09;0;"238 691.90";896;286470,3;172094,4;220805,4;11409;0,601;0,229;25,430119840213;43979;114375,9;61961,1;;-0,184437521985542;"Kirovskaya";;;1;;"Кильмезский";10963;0,47;0,46;0,053;5,334;0,46;0,01;0,094737327;2;1;0,002844756;0,47;1;0,48;0,98;0,54;2228;0,43;0,413170732;0,045079875;4,507987491;0,41;0,02;0,260678377;2;1;0,002032195;0,38;1,13;0,54;0,79;0,35;"43112015";"Глава района";"Стяжкин";"Алексей";"Васильевич";2015;;1;0;3;"Pedagogy";0;1;1;"Local administration (the same area)";1;0;"contract";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,000787;;;;0;11,0342620477625;12,3050370496078;9,32945585286634;12,5653901448419
33618000;2017;33;"Кирово-Чепецкий муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";81,32;0,560000000000002;43,2;93,1;11,6;;558,8;0,22;12;24,7;279,78;56,2;0,19;;0,84;0,4;;;1343,61;;52,31;;;50;;15;0;;;22096;;;;;;;;1,9;23,2;1;;;1343,61;;;2758;445019;;52,31;0;"238 691.90";896;445019;234902;311530,8;22140;0,528;0,3;20,1402516292542;26451;210117;74026,5;;-0,3981714637889;"Kirovskaya";;;1;;"Кирово-Чепецкий";18775;0,45;0,46;0,053;5,334;0,46;-0,01;-0,111093434;1;1;0,002844756;0,47;0,96;0,48;0,94;0,54;3851;0,46;0,413170732;0,045079875;4,507987491;0,41;0,05;0,628291201;2;1;0,002032195;0,38;1,21;0,54;0,85;0,35;"43122009";"Глава района";"Волокитин";"Владимир";"Григорьевич";2009;;7;1;2;"Agriculture";0;1;1;"Local administration (the same area)";1;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,030922;0,003341;12,798;4,373;0;11,212178416189;12,6492534887262;10,0031518756491;13,0058722568661
33619000;2017;33;"Котельничский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";84,02;6,90000000000001;45,36;100;3,2;;801,22;0,23;;30;;84,79;0,44;;1,37;;;;1514,5;;31,99;;;53,2;;1;4;;;13239;;;;;;;;1,18;17,2;1;;;1514,5;;;1437;332609,8;;31,99;0;"238 691.90";896;332609,8;200353,6;268447,3;13485;0,602;0,193;25,1234836468011;43012;132256,1;92796,3;;-0,327339476476031;"Kirovskaya";;;1;;"Котельничский";13281;0,46;0,46;0,053;5,334;0,46;0;-0,008178053;1;1;0,002844756;0,47;0,98;0,48;0,96;0,54;2291;0,38;0,413170732;0,045079875;4,507987491;0,41;-0,03;-0,352009663;1;1;0,002032195;0,38;1;0,54;0,7;0,35;"43132012";"Глава администрации";"Малкова";"Надежда";"Владимировна";2012;2016;4;0;;;0;0;0;"Local administration (the same area)";1;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,003017;0,002915;2,1;;0;11,4381620472898;12,5004098980613;9,49092229793766;12,7147253101295
33620000;2017;33;"Куменский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";82,43;0,200000000000003;49,22;100;4,1;;664;0,2;17,8;27,65;169,75;79;0,18;;1,78;;;;1481,31;;47,83;;0,48;70;28,6;6;10;;;16357;;;;;;;;0,6;14,2;1;;;1481,31;;0,48;720;350447,8;;47,83;0;"238 691.90";896;350447,8;191532,5;239608,6;16479;0,547;0,316;21,4249434492878;17981;158915,3;62263,6;0,0967271076064503;-0,202969571024429;"Kirovskaya";0,288547310783055;-0,290666749204255;1;0,681252121832305;"Куменский";14651;0,5;0,46;0,053;5,334;0,46;0,04;0,403483469;2;1;0,002844756;0,47;1,06;0,48;1,04;0,54;3130;0,42;0,413170732;0,045079875;4,507987491;0,41;0,01;0,138140769;2;1;0,002032195;0,38;1,11;0,54;0,77;0,35;"43142011";"Глава района";"Рылов";"Александр";"Алексеевич";2011;;5;1;2;;;;0;"Local legislature (the same area)";0;;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,000628;;0,6;;0;11,0391322643606;12,3867620377345;9,70241121925853;12,7669670442657
33621000;2017;33;"Лебяжский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";83,18;0,150000000000006;51,65;100;5,5;;889,2;0,21;;17,05;;96,4;0,21;;0,9;;;;2357,42;;22,52;;0,06;54,9;100;12;1;;;7252;;;;;;;;4,18;6,04;1;;;2357,42;;0,06;2389;178449,1;;22,52;0;"238 691.90";896;178449,1;112489,4;152644,4;7371;0,63;0,145;24,6068808604523;26184;65959,7;55019,2;-0,629481956790882;-0,124071141067435;"Kirovskaya";-0,388293377515744;-1,25633286728429;1;0,567442087294269;"Лебяжский";7477;0,48;0,46;0,053;5,334;0,46;0,02;0,197652708;2;1;0,002844756;0,47;1,02;0,48;1;0,54;1698;0,47;0,413170732;0,045079875;4,507987491;0,41;0,06;0,750828809;2;1;0,002032195;0,38;1,24;0,54;0,87;0,35;"43152011";"Глава района";"Ожегов";"Александр";"Борисович";2011;2016;5;0;2;"Civic engineering";0;1;0;"Private business";0;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,015907;;0;;0;10,9154374942056;11,9358663122625;8,88903257187474;12,0920586854761
33622000;2017;33;"Лузский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";89,22;2,8;12,17;100;11,11;;668,07;0,2;8,6;20,7;;58,14;0,24;;1,37;;;;1530,83;;26;;;65;;14;2;;;15834;;;;;;;;1,1;5,5;1;;;1530,83;;;1159;404373,6;;26;0;"238 691.90";896;404373,6;332263,2;317870,9;15997;0,822;0,214;25,5383099658962;34382;72110,4;210926,7;;-1,39712620115679;"Kirovskaya";;;1;;"Лузский";14554;0,48;0,46;0,053;5,334;0,46;0,02;0,197652708;2;1;0,002844756;0,47;1,02;0,48;1;0,54;3074;0,44;0,413170732;0,045079875;4,507987491;0,41;0,03;0,383215985;2;1;0,002032195;0,38;1,16;0,54;0,81;0,35;"43162010";"Глава района";"Орлов";"Дмитрий";"Владимирович";2010;;5;1;3;"History";0;0;0;"Local administration (the same area)";1;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,000472;;0;;0;12,2592659587382;12,6694006044895;9,66991480573138;12,9100944820984
33623000;2017;33;"Малмыжский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";83,09;20,12;67,9;20,61;16,3;;604,31;;;21,1;823,83;82,89;0,17;;1,49;14,22;;;1055,56;;32,21;;;60,2;11,1;25;1;;;23337;;;;;;;;3,2;7,08;1;;;1055,56;;;2664;526802,1;;32,21;0;"238 691.90";896;526802,1;335841,1;418079,9;23533;0,638;0,206;22,5736855636971;75098;190961;141438,3;0,0511797477929797;0,385602023492809;"Kirovskaya";-0,283802812669416;-0,0995098022072678;1;0,674114030547546;"Малмыжский";21528;0,51;0,46;0,053;5,334;0,46;0,05;0,50639885;2;1;0,002844756;0,47;1,09;0,48;1,07;0,54;4983;0,46;0,413170732;0,045079875;4,507987491;0,41;0,05;0,628291201;2;1;0,002032195;0,38;1,21;0,54;0,85;0,35;"43172006";"Глава района";"Гарафеев";"Рашит";"Галаутдинович";2006;2016;10;1;2;"Economics";;;0;;;;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,0035;0,013761;0,26;0;0;11,8596188585685;12,9434278415657;10,0577953628749;13,1745802351759
33624000;2017;33;"Мурашинский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";97,7;;25,7;100;11,9;;737;0,25;21,3;17,6;;80,9;0,16;;1,03;;;;2006,62;;48,45;;2;65,9;;9;2;;;11061;;;;;;10,68;;0,65;14,8;1;;;2006,62;;2;3941;212777,6;;48,45;0;"238 691.90";896;212777,6;136443,1;143790,9;11204;0,641;0,324;19,23674170509;28033;76334,5;38581,8;;-0,960642667728888;"Kirovskaya";;;1;;"Мурашинский";10572;0,43;0,46;0,053;5,334;0,46;-0,03;-0,316924195;1;1;0,002844756;0,47;0,91;0,48;0,9;0,54;1707;0,38;0,413170732;0,045079875;4,507987491;0,41;-0,03;-0,352009663;1;1;0,002032195;0,38;1;0,54;0,7;0,35;"43182016";"Глава района";"Дудырев";"Николай";"Викторович";2016;;0;0;2;"Natural science";;;0;"Local administration (the same area)";1;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,003077;;0;;0;10,5605359416699;11,8761154399301;9,31118068690225;12,2680027677512
33624000;2017;33;"Мурашинский муниципальный район";"Kirov";"Кировская область";"pfo";"ПФО";"Municipal districts";"муниципальный район";97,7;;25,7;100;11,9;;737;0,25;21,3;17,6;;80,9;0,16;;1,03;;;;2006,62;;48,45;;2;65,9;;9;2;;;11061;;;;;;10,68;;0,65;14,8;1;;;2006,62;;2;3941;212777,6;;48,45;0;"238 691.90";896;212777,6;136443,1;143790,9;11204;0,641;0,324;19,23674170509;28033;76334,5;38581,8;;-0,960642667728888;"Kirovskaya";;;1;;"Мурашинский";10572;0,43;0,46;0,053;5,334;0,46;-0,03;-0,316924195;1;1;0,002844756;0,47;0,91;0,48;0,9;0,54;1707;0,38;0,413170732;0,045079875;4,507987491;0,41;-0,03;-0,352009663;1;1;0,002032195;0,38;1;0,54;0,7;0,35;"43182011";"Глава района";"Кухутяк";"Вера";"Алексеевна";2011;2016;5;0;2;"Pedagogy";0;1;0;"Local administration (the same area)";1;0;"competition";29;31;4,145883869;3,424555897;35034;1263;0,036;2814;0,08;0,003077;;0;;0;10,5605359416699;11,8761154399301;9,31118068690225;12,2680027677512
